Jenis_Kelamin,Tinggi_Badan,Berat_Badan,Lahir,Ukur,Umur_Bulan
FEMALE,75.2,9.7,1993-10-04,1995-08-24,22.0
MALE,154.3,54.9,1976-03-28,1995-08-24,233.0
FEMALE,143.4,44.9,1968-11-07,1995-08-25,321.0
FEMALE,145.6,44.5,1960-02-01,1995-05-28,423.0
FEMALE,141.4,47.2,1963-01-20,1995-08-25,391.0
FEMALE,146.2,55.3,1967-09-18,1995-08-28,335.0
MALE,145.5,46.7,1973-05-13,1995-08-28,267.0
MALE,151.1,52.6,1965-11-13,1995-08-25,357.0
MALE,91.6,13.5,1991-06-04,1995-08-25,50.0
FEMALE,79.5,11.4,1992-12-17,1995-08-25,32.0
FEMALE,145.5,38.6,1970-11-05,1995-08-25,297.0
FEMALE,94.4,14.1,1991-01-16,1995-08-25,55.0
FEMALE,74.4,9.0,1994-01-23,1995-08-25,19.0
FEMALE,150.0,64.4,1962-08-03,1995-08-29,396.0
MALE,92.1,13.2,1991-10-19,1995-08-28,46.0
FEMALE,90.7,12.5,1991-10-19,1995-08-29,46.0
MALE,141.6,44.0,1962-01-04,1995-06-24,401.0
FEMALE,89.6,12.8,1990-11-14,1995-08-24,57.0
FEMALE,77.3,10.7,1993-03-28,1995-06-24,27.0
MALE,142.3,57.2,1967-10-30,1995-08-24,334.0
MALE,97.0,15.5,1991-10-24,1995-08-24,46.0
FEMALE,76.4,9.9,1993-07-17,1995-08-24,25.0
FEMALE,145.4,55.3,1961-03-01,1995-08-24,413.0
FEMALE,141.6,48.1,1975-11-03,1995-08-24,237.0
FEMALE,86.5,11.5,1992-05-23,1995-08-24,39.0
MALE,152.5,55.3,1960-12-22,1995-08-24,416.0
FEMALE,101.5,15.5,1990-07-08,1995-08-24,61.0
MALE,73.0,8.8,1994-02-13,1995-08-24,18.0
FEMALE,145.5,46.7,1962-04-15,1995-08-24,400.0
MALE,80.0,11.6,1992-09-28,1995-08-24,35.0
MALE,153.8,52.2,1966-12-28,1995-08-24,344.0
FEMALE,94.9,13.9,1990-07-14,1995-08-24,61.0
MALE,82.5,9.8,1992-09-13,1995-08-24,35.0
FEMALE,58.3,5.8,1995-03-03,1995-08-24,5.0
MALE,147.8,50.8,1973-01-13,1995-08-24,271.0
FEMALE,88.9,12.8,1991-12-18,1995-08-24,44.0
MALE,65.4,8.2,1994-08-12,1995-08-24,12.0
FEMALE,147.7,46.3,1966-03-26,1995-08-28,353.0
FEMALE,105.0,18.7,1990-02-04,1995-08-28,66.0
MALE,88.3,14.5,1992-05-17,1995-08-28,39.0
MALE,73.8,10.0,1993-12-02,1995-08-28,20.0
MALE,53.2,4.1,1995-08-12,1995-08-28,0.0
MALE,151.3,46.3,1960-07-30,1995-08-24,421.0
FEMALE,999.0,453.1,1990-01-12,,
MALE,86.0,11.6,1992-06-13,1995-08-24,38.0
FEMALE,67.4,7.9,1994-03-29,1995-08-24,17.0
MALE,145.6,42.2,1974-11-22,1995-08-24,249.0
FEMALE,97.5,15.8,1990-12-15,1995-08-24,56.0
FEMALE,84.2,12.5,1992-07-05,1995-08-24,37.0
FEMALE,70.3,8.6,1994-06-15,1995-08-24,14.0
FEMALE,150.5,53.1,1967-03-08,1995-08-24,341.0
MALE,85.0,11.8,1992-08-27,1995-08-24,36.0
MALE,153.1,46.7,1964-12-13,1995-08-28,368.0
FEMALE,88.7,12.5,1991-10-24,1995-08-28,46.0
MALE,152.0,49.9,1976-12-23,1995-08-24,224.0
MALE,73.1,9.8,1994-03-09,1995-08-24,17.0
FEMALE,46.8,3.5,1995-07-30,1995-08-24,1.0
MALE,142.1,44.9,1974-10-11,1995-08-29,250.0
MALE,75.9,9.1,1993-02-21,1995-08-29,30.0
MALE,62.1,6.3,1994-11-22,1995-08-29,9.0
FEMALE,146.0,54.9,1965-08-30,1995-08-24,360.0
MALE,79.0,10.5,1993-05-13,1995-08-24,27.0
FEMALE,153.4,54.4,1976-06-05,1995-08-11,230.0
MALE,162.7,61.7,,1995-08-18,
MALE,99.0,17.6,1991-02-10,1995-08-18,54.0
MALE,90.9,14.2,1992-06-30,1995-08-18,38.0
FEMALE,126.0,26.3,1959-08-20,1995-08-16,432.0
FEMALE,90.1,12.0,1991-05-28,1995-08-16,51.0
MALE,147.1,45.4,1965-01-18,1995-08-16,367.0
FEMALE,98.8,15.7,1991-07-11,1995-08-16,49.0
MALE,70.6,8.4,1994-05-24,1995-08-16,15.0
FEMALE,145.5,42.2,1977-06-02,1995-08-15,218.0
FEMALE,154.4,43.1,1965-05-08,1995-08-10,363.0
MALE,88.7,13.2,1992-11-19,1995-08-10,33.0
MALE,151.0,45.8,1973-11-06,1995-08-10,261.0
MALE,155.5,47.6,1974-11-20,1995-08-16,249.0
MALE,150.3,61.7,1968-01-31,1995-08-15,331.0
FEMALE,95.7,13.4,1991-06-17,1995-08-15,50.0
FEMALE,151.2,48.1,1972-03-20,1995-08-16,281.0
FEMALE,148.0,51.3,1976-04-20,1995-08-16,232.0
MALE,999.0,453.1,1993-12-02,,
MALE,54.1,4.8,1995-07-03,1995-08-16,1.0
FEMALE,154.3,57.2,1966-08-14,1995-08-17,348.0
MALE,96.9,14.9,1990-09-25,1995-08-17,59.0
FEMALE,90.9,14.4,1992-08-30,1995-08-17,36.0
FEMALE,68.7,8.1,1994-05-29,1995-08-17,15.0
FEMALE,137.5,42.6,1968-06-13,1995-08-17,326.0
FEMALE,55.8,5.0,1995-06-30,1995-09-28,3.0
FEMALE,147.4,67.1,1970-02-12,1995-08-17,306.0
MALE,153.7,70.8,1968-08-25,1995-08-15,324.0
MALE,98.1,15.8,1991-04-12,1995-08-15,52.0
MALE,160.7,63.5,1964-11-10,1995-08-16,369.0
FEMALE,102.2,17.0,1991-11-30,1995-08-16,45.0
FEMALE,138.1,43.1,1970-08-07,1995-08-18,300.0
FEMALE,57.5,5.0,1995-04-06,1995-08-18,4.0
FEMALE,142.9,55.3,1962-11-04,1995-08-15,393.0
MALE,85.2,10.7,1990-11-13,1995-08-15,57.0
MALE,59.8,7.0,1995-03-09,1995-08-15,5.0
FEMALE,150.3,45.8,1960-06-11,1995-08-16,422.0
FEMALE,92.0,15.0,1993-02-06,1995-08-16,30.0
FEMALE,144.8,54.0,1964-01-05,1995-08-16,379.0
MALE,85.2,14.3,1992-02-28,1995-08-16,42.0
MALE,142.0,59.9,1974-01-24,1995-08-15,259.0
MALE,143.7,78.9,1974-01-19,1995-08-15,259.0
FEMALE,65.0,8.5,1994-10-19,1995-08-15,10.0
FEMALE,142.3,41.7,1964-10-25,1995-08-15,370.0
MALE,105.4,16.7,1990-06-27,1995-08-15,62.0
FEMALE,85.0,11.8,1992-07-27,1995-08-15,37.0
MALE,151.2,50.3,1966-12-14,1995-08-10,344.0
FEMALE,98.7,14.3,1990-10-10,1995-08-10,58.0
MALE,63.6,7.3,1995-02-05,1995-08-10,6.0
FEMALE,154.7,56.2,1976-03-03,1995-08-10,233.0
MALE,148.2,51.7,1967-12-13,1995-08-10,332.0
MALE,103.8,17.1,1990-05-04,1995-08-10,63.0
MALE,147.0,49.4,1962-04-05,1995-08-10,400.0
MALE,105.7,19.4,1991-01-23,1995-08-10,55.0
MALE,146.8,44.9,,1995-08-11,
MALE,90.7,13.7,1992-03-18,1995-08-11,41.0
FEMALE,75.7,10.8,1993-11-20,1995-08-11,21.0
FEMALE,137.3,53.5,1970-03-31,1995-08-10,305.0
FEMALE,152.0,50.8,1970-08-01,1995-08-11,300.0
MALE,105.5,18.8,1990-12-19,1995-08-11,56.0
MALE,82.4,12.1,1993-06-21,1995-08-11,26.0
FEMALE,147.0,46.7,1976-09-01,1995-08-15,227.0
MALE,141.7,62.1,1968-05-10,1995-08-15,327.0
MALE,147.6,68.0,1962-11-29,1995-09-28,394.0
MALE,153.0,49.9,1963-03-16,1995-08-15,389.0
MALE,94.0,13.5,1992-06-05,1995-08-15,38.0
MALE,149.5,47.2,1970-06-13,1995-08-15,302.0
FEMALE,102.6,15.9,1990-10-05,1995-08-15,58.0
FEMALE,89.0,12.9,1992-12-22,1995-08-15,32.0
FEMALE,150.3,44.5,1965-12-09,1995-08-16,356.0
FEMALE,90.2,13.0,1992-05-26,1995-08-16,39.0
FEMALE,161.3,72.1,1962-02-18,1995-08-16,402.0
MALE,110.7,17.5,1991-10-31,1995-08-16,46.0
MALE,164.6,63.5,1975-11-17,1995-08-15,237.0
MALE,149.1,56.7,1976-07-18,1995-08-10,229.0
MALE,148.7,54.9,1970-06-29,1995-08-11,302.0
FEMALE,161.2,63.0,1960-05-13,1995-08-15,423.0
FEMALE,81.0,12.2,1994-05-09,1995-08-15,15.0
FEMALE,149.5,74.4,,1995-08-16,
MALE,98.3,14.2,1990-06-21,1995-08-16,62.0
FEMALE,84.5,11.8,1992-12-16,1995-08-16,32.0
MALE,57.6,5.4,1995-04-21,1995-08-16,4.0
FEMALE,145.0,49.9,1968-03-03,1995-08-16,329.0
FEMALE,97.6,14.5,1990-01-06,1995-08-18,67.0
MALE,79.2,9.6,1993-04-29,1995-08-16,28.0
MALE,147.0,48.5,1977-05-23,1995-08-16,219.0
FEMALE,150.5,44.9,1970-10-18,1995-08-11,298.0
FEMALE,157.2,65.3,1965-12-28,1995-08-16,356.0
MALE,63.6,6.5,1995-02-20,1995-08-16,6.0
FEMALE,145.0,59.4,1966-12-10,1995-08-15,344.0
FEMALE,154.0,45.4,1975-04-29,1995-08-17,244.0
MALE,56.7,5.1,1995-05-24,1995-08-17,3.0
FEMALE,154.9,57.6,1963-12-21,1995-08-17,380.0
MALE,97.6,15.2,1991-06-03,1995-08-17,50.0
FEMALE,151.2,49.4,1974-05-10,1995-08-17,255.0
MALE,97.7,14.9,1991-04-01,1995-08-17,52.0
FEMALE,76.3,10.6,1993-04-10,1995-08-17,28.0
MALE,153.5,44.5,1972-02-24,1995-08-17,282.0
FEMALE,91.2,12.2,1992-02-24,1995-08-17,42.0
MALE,160.6,54.0,,1995-08-24,
FEMALE,155.3,67.1,1969-11-01,1995-08-17,309.0
FEMALE,76.0,8.2,1993-12-12,1995-08-17,20.0
FEMALE,146.4,47.2,1977-01-15,1995-08-17,223.0
FEMALE,152.8,60.3,1963-03-24,1995-08-17,389.0
FEMALE,150.0,44.9,1968-01-21,1995-08-17,331.0
FEMALE,91.2,15.1,1991-07-26,1995-08-17,49.0
FEMALE,70.0,8.9,1994-06-06,1995-08-17,14.0
FEMALE,151.6,76.7,1964-03-16,1995-08-17,377.0
FEMALE,106.8,16.2,1990-12-14,1995-08-17,56.0
MALE,72.1,8.9,1994-08-11,1995-08-17,12.0
MALE,144.7,45.4,1971-06-24,1995-08-17,290.0
FEMALE,69.2,12.2,1994-12-11,1995-08-17,8.0
MALE,161.7,60.8,1967-04-25,1995-08-23,340.0
FEMALE,83.3,11.0,1993-01-15,1995-08-23,31.0
FEMALE,65.7,7.3,1994-10-06,1995-08-23,10.0
MALE,153.8,52.6,1975-12-04,1995-08-17,236.0
FEMALE,150.3,47.6,1975-05-10,1995-08-17,243.0
FEMALE,65.3,8.1,1995-03-21,1995-08-17,5.0
MALE,158.5,72.6,1962-12-08,1995-08-23,392.0
MALE,100.5,17.0,1991-11-28,1995-08-23,45.0
FEMALE,156.4,65.3,1976-04-08,1995-08-24,232.0
MALE,154.4,57.2,1977-06-07,1995-08-22,218.0
MALE,158.0,59.0,1976-11-17,1995-08-22,225.0
FEMALE,146.3,60.8,1975-11-03,1995-08-24,237.0
MALE,166.5,46.7,1966-02-05,1995-08-22,354.0
MALE,100.3,15.9,1991-07-21,1995-08-23,49.0
FEMALE,153.3,59.0,1976-06-13,1995-08-21,230.0
MALE,148.0,51.3,,1995-08-21,
MALE,97.4,14.4,1992-02-14,1995-08-21,42.0
FEMALE,57.8,5.7,1995-03-12,1995-08-21,5.0
FEMALE,160.0,45.6,1972-06-13,1995-08-21,278.0
FEMALE,94.3,13.5,1992-08-26,1995-08-21,36.0
MALE,70.2,7.7,1994-06-02,1995-08-21,14.0
FEMALE,147.4,43.5,1972-06-29,1995-08-21,278.0
FEMALE,96.4,14.5,1990-11-29,1995-08-21,57.0
MALE,72.0,8.5,1994-05-07,1995-08-21,15.0
FEMALE,155.5,68.5,1960-05-25,1995-08-21,423.0
FEMALE,151.3,73.0,1964-05-19,1995-08-23,375.0
FEMALE,102.0,17.3,1990-03-06,1995-08-23,65.0
FEMALE,62.0,7.2,1995-04-18,1995-08-23,4.0
MALE,146.1,44.5,1968-07-13,1995-08-23,325.0
FEMALE,153.0,47.6,1962-06-10,1995-08-23,398.0
FEMALE,90.6,11.6,1992-09-24,1995-08-23,35.0
MALE,66.1,8.5,1995-01-31,1995-08-23,7.0
FEMALE,152.2,67.1,1964-06-08,1995-08-23,374.0
MALE,154.1,60.3,1961-08-02,1995-08-23,408.0
MALE,98.2,15.2,1992-01-14,1995-08-23,43.0
MALE,85.0,10.8,1993-06-02,1995-08-23,26.0
FEMALE,58.2,5.2,1995-06-18,1995-08-23,2.0
MALE,148.5,54.0,1962-06-09,1995-08-22,398.0
MALE,89.5,12.7,1992-04-16,1995-08-22,40.0
MALE,149.8,44.0,1963-08-18,1995-08-23,384.0
FEMALE,100.0,14.2,1990-03-24,1995-08-22,65.0
FEMALE,159.0,64.4,1967-11-05,1995-08-22,333.0
FEMALE,163.7,60.8,1970-08-11,1995-08-22,300.0
FEMALE,108.8,22.5,1991-02-11,1995-08-22,54.0
FEMALE,146.0,41.3,1977-06-23,1995-08-22,218.0
FEMALE,155.4,43.5,1972-04-20,1995-08-22,280.0
FEMALE,79.7,10.7,1993-07-10,1995-08-22,25.0
MALE,63.0,8.9,1995-03-16,1995-08-23,5.0
MALE,153.3,58.5,1974-10-29,1995-08-22,250.0
MALE,94.9,14.9,1992-09-10,1995-08-22,35.0
MALE,55.0,4.6,1995-07-25,1995-08-22,1.0
FEMALE,142.3,41.7,1973-07-25,1995-08-22,265.0
MALE,155.6,53.1,1974-05-21,1995-08-22,255.0
MALE,104.4,16.1,1991-06-28,1995-08-22,50.0
MALE,76.7,9.2,1994-01-06,1995-08-22,19.0
MALE,154.4,64.0,1975-05-05,1995-08-22,243.0
FEMALE,163.9,83.9,1964-11-10,1995-08-24,369.0
FEMALE,105.7,18.4,1991-05-07,1995-09-28,52.0
FEMALE,92.7,14.9,1992-11-18,1995-08-24,33.0
MALE,77.0,9.2,1994-05-22,1995-08-24,15.0
FEMALE,147.5,46.7,1976-08-08,1995-08-25,228.0
MALE,84.2,10.8,1993-01-03,1995-08-25,31.0
FEMALE,58.1,6.1,1995-05-22,1995-08-25,3.0
FEMALE,153.4,46.7,1960-02-22,1995-08-23,426.0
FEMALE,105.3,14.0,1990-05-03,1995-08-23,63.0
FEMALE,144.6,39.5,1976-06-24,1995-08-22,230.0
FEMALE,69.2,7.3,1994-03-12,1995-08-22,17.0
MALE,160.6,84.8,,1995-08-22,
FEMALE,75.3,9.3,1994-04-14,1995-08-22,16.0
MALE,157.6,51.3,1971-01-23,1995-08-18,295.0
MALE,94.5,14.9,1992-09-13,1995-08-18,35.0
MALE,77.8,9.6,1993-11-23,1995-08-18,21.0
MALE,155.9,62.6,1964-12-12,1995-08-18,368.0
MALE,98.3,14.6,1991-05-03,1995-08-18,51.0
FEMALE,76.0,10.0,1993-07-21,1995-08-18,25.0
FEMALE,64.8,7.7,1994-12-28,1995-08-18,8.0
FEMALE,148.9,54.0,1967-01-19,1995-08-18,343.0
FEMALE,104.5,19.4,1990-11-28,1995-08-18,57.0
MALE,64.5,7.3,1995-01-12,1995-08-18,7.0
FEMALE,147.6,45.4,1970-02-25,1995-08-22,306.0
FEMALE,90.4,12.8,1991-07-03,1995-08-22,49.0
MALE,74.0,9.6,1994-02-16,1995-08-22,18.0
MALE,156.3,48.1,1975-07-18,1995-05-31,238.0
FEMALE,152.2,44.9,1974-06-01,1995-05-31,251.0
FEMALE,146.5,45.4,1966-05-01,1995-06-05,349.0
MALE,92.3,14.8,1991-05-05,1995-06-05,49.0
FEMALE,152.0,49.9,1975-08-02,1995-06-05,238.0
FEMALE,151.7,69.4,1975-12-03,1995-06-01,234.0
FEMALE,75.3,10.9,1993-12-05,1995-06-01,18.0
FEMALE,58.8,5.7,1994-11-12,1995-06-01,7.0
MALE,148.7,53.5,1972-05-22,1995-05-30,276.0
MALE,92.0,13.7,1991-12-19,1995-05-30,41.0
MALE,83.0,10.6,1993-04-05,1995-05-30,25.0
FEMALE,148.0,43.5,1970-09-10,1995-05-31,296.0
FEMALE,88.5,11.0,1992-07-21,1995-05-31,34.0
FEMALE,148.6,56.2,1974-06-05,1995-05-31,251.0
FEMALE,94.0,14.5,1991-12-03,1995-05-31,41.0
FEMALE,75.3,9.8,1993-07-04,1995-05-31,22.0
MALE,140.8,38.1,1970-06-09,1995-06-05,300.0
FEMALE,142.0,34.9,1962-08-14,1995-05-30,393.0
FEMALE,156.2,51.7,1975-01-09,1995-05-31,244.0
MALE,153.0,67.1,1962-06-02,1995-06-05,396.0
FEMALE,100.2,14.6,1990-07-21,1995-06-05,59.0
MALE,146.9,49.0,1968-12-12,1995-05-31,317.0
MALE,70.6,7.9,1994-04-11,1995-05-31,13.0
MALE,51.5,4.2,1995-04-11,1995-05-31,1.0
MALE,150.6,49.4,1973-02-11,1995-05-31,267.0
MALE,63.0,8.0,1995-01-20,1995-05-31,4.0
FEMALE,140.1,42.2,1968-04-21,1995-09-25,329.0
MALE,153.4,47.6,1976-05-29,1995-05-31,228.0
MALE,151.8,50.8,1976-09-02,1995-05-30,224.0
FEMALE,83.0,9.9,1992-12-28,1995-05-30,29.0
FEMALE,72.6,8.4,1994-04-12,1995-05-30,13.0
MALE,146.7,33.1,1974-08-08,1995-06-05,250.0
FEMALE,68.1,7.4,1994-06-08,1995-06-05,12.0
FEMALE,149.3,37.2,1971-10-11,1995-05-31,283.0
MALE,150.3,44.9,1970-02-20,1995-05-31,303.0
MALE,149.0,45.8,1976-06-03,1995-05-31,227.0
FEMALE,89.7,11.1,1992-05-30,1995-05-31,36.0
MALE,74.5,9.3,1993-11-17,1995-05-31,18.0
MALE,153.7,45.4,1972-10-06,1995-06-05,272.0
FEMALE,95.7,14.9,1992-04-10,1995-06-05,38.0
MALE,78.0,8.7,1993-07-26,1995-06-05,23.0
MALE,57.0,4.9,1995-02-02,1995-06-05,4.0
MALE,144.2,55.3,1967-01-10,1995-05-31,340.0
MALE,80.8,11.2,1993-05-15,1995-05-31,24.0
MALE,160.1,58.1,1964-04-26,1995-09-25,377.0
FEMALE,104.0,16.3,1990-06-14,1995-06-06,60.0
FEMALE,83.9,10.4,1992-12-09,1995-06-06,30.0
MALE,148.1,57.6,1962-07-26,1995-06-06,395.0
FEMALE,97.2,13.6,1990-12-03,1995-06-06,54.0
MALE,65.0,6.8,1994-10-06,1995-06-06,8.0
MALE,143.0,44.5,1970-05-07,1995-06-06,301.0
MALE,90.8,13.1,1990-10-22,1995-06-06,56.0
MALE,79.7,10.0,1992-07-03,1995-06-06,35.0
MALE,65.2,7.1,1994-07-03,1995-06-06,11.0
FEMALE,143.2,41.3,1959-09-26,1995-06-02,429.0
FEMALE,98.6,14.3,1990-06-17,1995-06-02,60.0
MALE,79.5,9.1,1992-07-05,1995-06-02,35.0
FEMALE,57.4,5.4,1995-01-10,1995-06-02,5.0
MALE,144.2,44.9,1961-08-06,1995-06-02,406.0
FEMALE,61.8,6.5,1994-10-09,1995-06-02,8.0
MALE,160.4,59.9,1977-03-14,1995-06-05,219.0
FEMALE,149.0,42.6,1999-06-22,1995-09-25,-45.0
MALE,149.7,40.4,1976-05-19,1995-06-02,229.0
MALE,147.5,53.1,1967-01-20,1995-09-25,344.0
FEMALE,94.5,16.0,1990-07-21,1995-09-25,62.0
FEMALE,72.2,10.2,1993-06-27,1995-09-25,27.0
MALE,152.6,50.8,1971-02-10,1995-06-02,292.0
FEMALE,102.0,17.5,1990-05-29,1995-06-02,61.0
MALE,81.5,11.5,1992-03-19,1995-06-02,39.0
FEMALE,67.0,7.4,1994-07-07,1995-06-02,11.0
FEMALE,153.5,51.7,1972-12-23,1995-06-02,270.0
MALE,57.3,6.3,1995-02-05,1995-06-02,4.0
FEMALE,999.0,453.1,,,
FEMALE,89.0,12.6,1992-05-07,1995-09-25,40.0
MALE,74.5,9.5,1994-02-03,1995-09-25,19.0
FEMALE,155.0,58.5,1968-07-21,1995-06-02,323.0
MALE,147.3,53.1,1966-12-04,1995-06-02,342.0
MALE,81.0,11.2,1993-07-02,1995-06-02,23.0
MALE,50.0,3.2,1995-05-22,1995-06-02,1.0
MALE,151.0,37.6,1968-07-10,1995-06-06,323.0
MALE,103.9,15.6,1990-02-03,1995-06-06,64.0
FEMALE,87.8,12.3,1992-04-06,1995-06-06,38.0
MALE,70.0,8.2,1994-07-22,1995-06-06,11.0
MALE,149.8,45.4,1972-05-29,1995-06-06,277.0
FEMALE,86.2,11.7,1991-04-26,1995-06-06,50.0
FEMALE,84.3,12.7,1992-11-23,1995-06-06,31.0
FEMALE,145.0,59.0,1974-06-13,1995-06-06,252.0
MALE,97.0,14.5,1990-02-21,1995-06-06,64.0
MALE,77.0,10.0,1991-08-30,1995-06-06,46.0
MALE,73.5,8.0,1993-04-21,1995-06-06,26.0
FEMALE,59.0,5.7,1995-01-14,1995-06-06,5.0
MALE,146.1,45.8,1976-06-23,1995-06-06,228.0
FEMALE,143.0,45.4,1972-06-09,1995-06-06,276.0
MALE,86.4,13.3,1992-01-06,1995-06-06,41.0
FEMALE,72.0,7.8,1994-02-27,1995-06-06,16.0
MALE,149.2,44.0,1974-10-15,1995-06-06,248.0
MALE,84.5,11.3,1992-05-02,1995-06-06,37.0
MALE,64.1,7.9,1994-11-15,1995-06-06,7.0
FEMALE,149.7,46.3,1972-01-28,1995-06-06,281.0
FEMALE,89.7,14.4,1993-01-10,1995-06-06,29.0
MALE,72.1,9.1,1994-07-23,1995-06-06,11.0
MALE,155.8,46.3,1973-01-18,1995-06-06,269.0
MALE,103.8,15.7,1990-02-15,1995-09-25,67.0
FEMALE,89.8,12.8,1992-06-24,1995-06-06,36.0
MALE,78.3,9.9,1993-11-12,1995-06-06,19.0
MALE,155.5,57.6,1962-05-22,1995-06-06,397.0
MALE,82.5,11.3,1992-02-15,1995-06-06,40.0
MALE,80.1,9.9,1993-01-09,1995-06-06,29.0
FEMALE,152.0,54.4,1972-10-28,1995-06-06,272.0
FEMALE,97.3,15.6,1990-06-11,1995-06-06,60.0
MALE,84.0,11.4,1992-11-22,1995-06-06,31.0
MALE,145.3,47.2,1974-08-10,1995-06-06,250.0
FEMALE,77.8,10.0,1992-10-12,1995-06-06,32.0
FEMALE,66.3,8.3,1994-07-14,1995-06-06,11.0
MALE,153.0,56.2,1965-04-16,1995-06-06,362.0
FEMALE,83.2,11.5,1992-06-19,1995-06-06,36.0
FEMALE,70.5,8.3,1994-02-12,1995-06-06,16.0
MALE,56.3,4.6,1995-04-07,1995-06-06,2.0
FEMALE,156.4,57.6,1959-10-04,1995-06-09,428.0
FEMALE,148.0,49.9,1962-07-05,1995-06-14,395.0
MALE,149.3,42.6,1967-06-06,1995-06-14,336.0
MALE,144.9,42.6,1962-11-21,1995-06-14,391.0
FEMALE,92.3,14.3,1992-01-24,1995-06-14,41.0
MALE,73.2,9.5,1994-02-28,1995-06-14,16.0
FEMALE,145.0,62.6,1962-09-15,1995-06-14,393.0
MALE,96.0,13.8,1991-07-09,1995-06-14,47.0
FEMALE,153.0,55.8,1967-03-24,1995-06-14,339.0
MALE,146.5,75.7,1966-10-15,1995-06-14,344.0
FEMALE,150.4,62.6,1972-11-12,1995-06-14,271.0
FEMALE,99.0,14.5,1991-06-06,1995-06-14,48.0
FEMALE,84.6,11.5,1992-11-10,1995-06-14,31.0
MALE,72.5,10.1,1994-03-14,1995-06-14,15.0
MALE,154.4,48.5,1968-04-05,1995-06-14,326.0
FEMALE,98.0,14.9,1991-08-14,1995-06-14,46.0
FEMALE,79.7,9.4,1993-11-01,1995-06-14,19.0
MALE,162.2,59.9,1973-05-21,1995-06-14,265.0
MALE,55.2,5.3,1995-05-10,1995-06-14,1.0
MALE,149.8,57.6,1971-05-21,1995-06-14,289.0
MALE,150.4,59.9,1972-03-21,1995-06-14,279.0
MALE,152.0,68.5,1966-10-27,1995-06-14,344.0
MALE,106.2,17.5,1990-09-19,1995-06-14,57.0
FEMALE,58.0,6.0,1995-03-04,1995-06-14,3.0
MALE,152.6,75.3,1967-03-09,1995-06-14,339.0
FEMALE,94.7,17.2,1992-06-15,1995-06-14,36.0
MALE,77.0,13.1,1994-03-27,1995-06-14,15.0
MALE,158.0,46.7,1977-01-08,1995-06-12,221.0
FEMALE,72.2,8.5,1994-06-02,1995-06-12,12.0
FEMALE,145.0,56.7,1961-01-04,1995-06-12,413.0
MALE,155.1,46.3,1974-10-15,1995-06-12,248.0
FEMALE,152.1,41.3,1965-01-12,1995-06-12,365.0
FEMALE,99.5,15.6,1991-01-14,1995-06-12,53.0
FEMALE,90.1,13.0,1992-05-01,1995-06-12,37.0
FEMALE,74.5,8.7,1994-03-27,1995-06-12,15.0
MALE,151.5,46.7,1971-06-06,1995-06-12,288.0
FEMALE,146.7,50.3,1962-01-15,1995-06-12,401.0
MALE,146.8,44.9,1959-06-17,1995-06-09,432.0
MALE,166.7,55.8,1973-01-23,1995-06-14,269.0
MALE,154.1,56.2,1967-04-30,1995-06-08,338.0
MALE,96.0,14.6,1991-05-01,1995-06-08,49.0
FEMALE,85.5,11.9,1992-10-16,1995-06-08,32.0
FEMALE,65.0,6.2,1994-12-13,1995-06-08,6.0
MALE,155.4,51.7,1971-04-17,1995-06-08,290.0
MALE,100.7,15.4,1991-04-20,1995-06-12,50.0
MALE,85.8,11.0,1992-09-03,1995-06-08,33.0
MALE,155.3,45.8,1969-01-16,1995-06-07,317.0
FEMALE,97.7,15.7,1991-03-18,1995-06-07,51.0
MALE,151.6,62.1,1967-12-17,1995-06-12,330.0
FEMALE,97.3,15.3,1991-07-03,1995-06-12,47.0
MALE,84.0,12.2,1993-03-21,1995-06-12,27.0
MALE,56.0,5.5,1995-03-15,1995-06-12,3.0
MALE,154.4,64.0,1969-04-09,1995-06-09,314.0
MALE,95.0,14.8,1991-09-30,1995-06-09,45.0
FEMALE,80.5,11.1,1993-05-01,1995-06-09,25.0
FEMALE,54.5,5.1,1995-05-11,1995-06-09,1.0
FEMALE,147.0,44.0,1968-01-03,1995-06-09,329.0
MALE,90.0,13.8,1991-11-22,1995-06-09,43.0
MALE,76.6,10.8,1993-02-19,1995-06-09,28.0
FEMALE,151.1,58.1,1963-05-17,1995-06-09,385.0
FEMALE,97.4,15.0,1991-08-12,1995-06-09,46.0
MALE,75.1,9.0,1993-12-23,1995-06-09,18.0
MALE,159.7,67.6,1969-10-21,1995-06-09,308.0
FEMALE,102.3,15.1,1990-11-03,1995-06-09,55.0
MALE,87.3,13.4,1992-04-14,1995-06-09,38.0
MALE,76.0,9.9,1993-11-16,1995-06-09,19.0
FEMALE,149.0,42.6,1960-02-02,1995-06-07,424.0
MALE,94.1,13.4,1990-02-22,1995-06-12,64.0
FEMALE,64.8,7.6,1994-07-10,1995-06-07,11.0
MALE,149.0,43.1,,1995-06-07,
FEMALE,78.0,9.8,1993-11-16,1995-06-07,19.0
MALE,145.0,42.2,1976-07-29,1995-06-09,227.0
FEMALE,142.7,48.1,1970-01-27,1995-06-08,305.0
FEMALE,147.7,43.1,1974-05-29,1995-06-08,253.0
FEMALE,155.0,42.2,1975-11-02,1995-06-07,235.0
FEMALE,147.7,57.2,1959-10-12,1995-06-07,428.0
MALE,97.6,13.8,1991-01-04,1995-06-07,53.0
MALE,63.5,8.2,1995-01-28,1995-06-07,5.0
FEMALE,149.7,43.5,1973-05-09,1995-06-07,265.0
